Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2014.0,2014-10-05,4.0,5.0,,ARI,DEN,L 20-41,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Carson Palmer,False,20,41
2014.0,2014-10-12,5.0,6.0,34.289,ARI,WAS,W 30-20,True,28,44,63.64,250,2,0,93.9,1,7,5.68,6.59,1,-3,-3.00,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,70,100%,0,0%,0,0%,False,Carson Palmer,True,30,20
2014.0,2014-10-19,6.0,7.0,34.296,ARI,OAK,W 24-13,True,22,31,70.97,253,2,1,103.3,1,11,8.16,8.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,75,100%,0,0%,0,0%,True,Carson Palmer,True,24,13
2014.0,2014-10-26,7.0,8.0,34.303,ARI,PHI,W 24-20,True,20,42,47.62,329,2,0,90.3,0,0,7.83,8.79,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,70,100%,0,0%,0,0%,False,Carson Palmer,True,24,20
2014.0,2014-11-02,8.0,9.0,34.31,ARI,DAL,W 28-17,True,22,34,64.71,249,3,1,103.7,2,12,7.32,7.76,2,-2,-1.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,67,100%,0,0%,0,0%,True,Carson Palmer,True,28,17
2014.0,2014-11-09,9.0,10.0,34.317,ARI,STL,W 31-14,True,25,36,69.44,241,0,1,76.3,3,19,6.69,5.44,1,1,1.00,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,57,86%,0,0%,0,0%,False,Carson Palmer,True,31,14
2014.0,2014-11-16,10.0,11.0,,ARI,DET,W 14-6,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Carson Palmer,True,14,6
2014.0,2014-11-23,11.0,12.0,,ARI,SEA,L 3-19,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Carson Palmer,False,3,19
2014.0,2014-11-30,12.0,13.0,,ARI,ATL,L 18-29,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Carson Palmer,False,18,29
2014.0,2014-12-07,13.0,14.0,,ARI,KAN,W 17-14,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Carson Palmer,True,17,14
2014.0,2014-12-11,14.0,15.0,,ARI,STL,W 12-6,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Carson Palmer,True,12,6
2014.0,2014-12-21,15.0,16.0,,ARI,SEA,L 6-35,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Carson Palmer,False,6,35
2014.0,2014-12-28,16.0,17.0,,ARI,SFO,L 17-20,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Carson Palmer,False,17,20
2015.0,2015-09-13,1.0,1.0,35.26,ARI,NOR,W 31-19,True,19,32,59.38,307,3,0,122.8,0,0,9.59,11.47,3,14,4.67,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,62,100%,0,0%,0,0%,False,Carson Palmer,True,31,19
2015.0,2015-09-20,2.0,2.0,35.267,ARI,CHI,W 48-23,True,17,24,70.83,185,4,1,115.5,0,0,7.71,9.17,2,-2,-1.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,100%,0,0%,0,0%,True,Carson Palmer,True,48,23
2015.0,2015-09-27,3.0,3.0,35.274,ARI,SFO,W 47-7,True,20,32,62.50,311,2,1,102.5,1,4,9.72,9.56,1,1,1.00,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,71,96%,0,0%,0,0%,False,Carson Palmer,True,47,7
2015.0,2015-10-04,4.0,4.0,35.281,ARI,STL,L 22-24,True,29,46,63.04,352,1,1,84.7,4,18,7.65,7.11,1,-1,-1.00,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,74,100%,0,0%,0,0%,False,Carson Palmer,False,22,24
2015.0,2015-10-11,5.0,5.0,35.288,ARI,DET,W 42-17,True,11,14,78.57,161,3,0,154.2,2,13,11.50,15.79,1,-1,-1.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,33,72%,0,0%,0,0%,True,Carson Palmer,True,42,17
2015.0,2015-10-18,6.0,6.0,35.295,ARI,PIT,L 13-25,True,29,45,64.44,421,1,2,83.7,1,7,9.36,7.80,2,-1,-0.50,0,,0,0,0.0,0,0,0,,,1,0,0,0,-7,0,72,100%,0,0%,0,0%,True,Carson Palmer,False,13,25
2015.0,2015-10-26,7.0,7.0,35.303,ARI,BAL,W 26-18,True,20,29,68.97,275,2,0,122.1,2,11,9.48,10.86,2,2,1.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,62,100%,0,0%,0,0%,False,Carson Palmer,True,26,18
2015.0,2015-11-01,8.0,8.0,35.309,ARI,CLE,W 34-20,True,23,38,60.53,374,4,1,117.7,1,2,9.84,10.76,3,6,2.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,81,100%,0,0%,0,0%,True,Carson Palmer,True,34,20
2015.0,2015-11-15,9.0,10.0,35.323,ARI,SEA,W 39-32,True,29,47,61.70,363,3,1,98.1,3,29,7.72,8.04,3,-2,-0.67,0,,0,0,0.0,0,0,0,0,0,2,2,0,0,0,0,89,100%,0,0%,0,0%,True,Carson Palmer,True,39,32
2015.0,2015-11-22,10.0,11.0,35.33,ARI,CIN,W 34-31,True,20,31,64.52,317,4,2,111.2,2,16,10.23,9.90,1,-1,-1.00,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,61,100%,0,0%,0,0%,False,Carson Palmer,True,34,31
2015.0,2015-11-29,11.0,12.0,35.337,ARI,SFO,W 19-13,True,24,40,60.00,271,0,0,80.3,1,4,6.78,6.78,3,6,2.00,1,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,80,99%,0,0%,0,0%,True,Carson Palmer,True,19,13
2015.0,2015-12-06,12.0,13.0,35.344,ARI,STL,W 27-3,True,26,40,65.00,356,2,0,110.0,2,13,8.90,9.90,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,75,89%,0,0%,0,0%,True,Carson Palmer,True,27,3
2015.0,2015-12-10,13.0,14.0,35.348,ARI,MIN,W 23-20,True,25,35,71.43,310,2,0,117.6,2,14,8.86,10.00,3,3,1.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,67,100%,0,0%,0,0%,False,Carson Palmer,True,23,20
2015.0,2015-12-20,14.0,15.0,35.358,ARI,PHI,W 40-17,True,20,32,62.50,274,1,0,100.3,2,11,8.56,9.19,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,71,93%,0,0%,0,0%,True,Carson Palmer,True,40,17
2015.0,2015-12-27,15.0,16.0,36.0,ARI,GNB,W 38-8,True,18,27,66.67,265,2,1,107.8,2,9,9.81,9.63,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,83%,0,0%,0,0%,False,Carson Palmer,True,38,8
2015.0,2016-01-03,16.0,17.0,36.007,ARI,SEA,L 6-36,True,12,25,48.00,129,1,1,60.2,0,0,5.16,4.16,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,59%,0,0%,0,0%,False,Carson Palmer,False,6,36
2016.0,2016-09-11,1.0,1.0,36.259,ARI,NWE,L 21-23,True,24,37,64.86,271,2,0,104.7,3,19,7.32,8.41,2,1,0.50,0,,0,0,0.0,0,0,0,,,1,0,0,1,-2,0,61,100%,0,0%,0,0%,False,Carson Palmer,False,21,23
2016.0,2016-09-18,2.0,2.0,36.266,ARI,TAM,W 40-7,True,17,30,56.67,304,3,0,124.9,1,4,10.13,12.13,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,82%,0,0%,0,0%,False,Carson Palmer,True,40,7
2016.0,2016-09-25,3.0,3.0,36.273,ARI,BUF,L 18-33,True,26,50,52.00,287,0,4,36.0,5,27,5.74,2.14,0,0,,0,,0,0,0.0,0,0,0,,,2,0,0,1,0,0,82,100%,0,0%,0,0%,True,Carson Palmer,False,18,33
2016.0,2016-10-02,4.0,4.0,36.28,ARI,LAR,L 13-17,True,23,36,63.89,288,1,1,86.3,3,23,8.00,7.31,0,0,,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,64,83%,0,0%,0,0%,False,Carson Palmer,False,13,17
2016.0,2016-10-06,5.0,5.0,,ARI,SFO,W 33-21,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Carson Palmer,True,33,21
2016.0,2016-10-17,6.0,6.0,36.295,ARI,NYJ,W 28-3,True,23,34,67.65,213,1,0,94.4,0,0,6.26,6.85,3,-1,-0.33,0,,0,0,0.0,0,0,0,,,2,0,0,2,-4,0,70,91%,0,0%,0,0%,False,Carson Palmer,True,28,3
2016.0,2016-10-23,7.0,7.0,36.301,ARI,SEA,T 6-6,True,29,49,59.18,342,0,0,80.5,4,31,6.98,6.98,1,8,8.00,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,95,100%,0,0%,0,0%,False,Carson Palmer,False,6,6
2016.0,2016-10-30,8.0,8.0,36.308,ARI,CAR,L 20-30,True,35,46,76.09,363,3,1,111.1,8,47,7.89,8.22,0,0,,0,,0,0,0.0,0,0,0,,,2,1,0,0,0,0,71,100%,0,0%,0,0%,True,Carson Palmer,False,20,30
2016.0,2016-11-13,9.0,10.0,36.322,ARI,SFO,W 23-20,True,30,49,61.22,376,1,2,74.9,2,13,7.67,6.24,1,16,16.00,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,79,100%,0,0%,0,0%,False,Carson Palmer,True,23,20
2016.0,2016-11-20,10.0,11.0,36.329,ARI,MIN,L 24-30,True,20,38,52.63,198,2,2,63.3,4,43,5.21,3.89,1,11,11.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,74,100%,0,0%,0,0%,True,Carson Palmer,False,24,30
2016.0,2016-11-27,11.0,12.0,36.336,ARI,ATL,L 19-38,True,25,45,55.56,289,2,1,80.7,2,15,6.42,6.31,1,0,0.00,0,,0,0,0.0,0,0,0,,,1,0,0,1,-13,0,66,100%,0,0%,0,0%,True,Carson Palmer,False,19,38
2016.0,2016-12-04,12.0,13.0,36.343,ARI,WAS,W 31-23,True,30,46,65.22,300,3,0,105.3,2,19,6.52,7.83,1,-1,-1.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,76,100%,0,0%,0,0%,False,Carson Palmer,True,31,23
2016.0,2016-12-11,13.0,14.0,36.35,ARI,MIA,L 23-26,True,18,33,54.55,145,2,2,60.8,3,20,4.39,2.88,3,5,1.67,0,,0,0,0.0,0,0,0,,,3,1,0,1,-2,0,70,100%,0,0%,0,0%,True,Carson Palmer,False,23,26
2016.0,2016-12-18,14.0,15.0,36.357,ARI,NOR,L 41-48,True,28,40,70.00,318,2,0,110.2,1,9,7.95,8.95,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,100%,0,0%,0,0%,False,Carson Palmer,False,41,48
2016.0,2016-12-24,15.0,16.0,36.363,ARI,SEA,W 34-31,True,16,26,61.54,284,1,0,111.7,1,8,10.92,11.69,1,-1,-1.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,60,100%,0,0%,0,0%,True,Carson Palmer,True,34,31
2016.0,2017-01-01,16.0,17.0,37.005,ARI,LAR,W 44-6,True,20,38,52.63,255,3,1,89.3,1,3,6.71,7.11,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,64,91%,0,0%,0,0%,True,Carson Palmer,True,44,6
2017.0,2017-09-10,1.0,1.0,37.257,ARI,DET,L 23-35,True,27,48,56.25,268,1,3,53.1,1,5,5.58,3.19,1,2,2.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,75,100%,0,0%,0,0%,True,Carson Palmer,False,23,35
2017.0,2017-09-17,2.0,2.0,37.264,ARI,IND,W 16-13,True,19,36,52.78,332,1,1,82.2,4,26,9.22,8.53,3,6,2.00,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,66,100%,0,0%,0,0%,True,Carson Palmer,True,16,13
2017.0,2017-09-25,3.0,3.0,37.272,ARI,DAL,L 17-28,True,29,48,60.42,325,2,0,94.5,6,42,6.77,7.60,3,7,2.33,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,81,100%,0,0%,0,0%,False,Carson Palmer,False,17,28
2017.0,2017-10-01,4.0,4.0,37.278,ARI,SFO,W 18-15,True,33,51,64.71,357,1,1,83.5,6,40,7.00,6.51,2,1,0.50,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,86,100%,0,0%,0,0%,False,Carson Palmer,True,18,15
2017.0,2017-10-08,5.0,5.0,37.285,ARI,PHI,L 7-34,True,28,44,63.64,291,1,0,90.2,2,15,6.61,7.07,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,60,100%,0,0%,0,0%,True,Carson Palmer,False,7,34
2017.0,2017-10-15,6.0,6.0,37.292,ARI,TAM,W 38-33,True,18,22,81.82,283,3,1,139.4,2,11,12.86,13.55,5,-4,-0.80,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,-2,0,65,100%,0,0%,0,0%,False,Carson Palmer,True,38,33
2017.0,2017-10-22,7.0,7.0,37.299,ARI,LAR,L 0-33,True,10,18,55.56,122,0,1,53.5,1,11,6.78,4.28,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,26,52%,0,0%,0,0%,True,Carson Palmer,False,0,33
2017.0,2017-11-05,8.0,9.0,,ARI,SFO,W 20-10,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Carson Palmer,True,20,10
2017.0,2017-11-09,9.0,10.0,,ARI,SEA,L 16-22,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Carson Palmer,False,16,22
2017.0,2017-11-19,10.0,11.0,,ARI,HOU,L 21-31,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Carson Palmer,False,21,31
2017.0,2017-11-26,11.0,12.0,,ARI,JAX,W 27-24,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Carson Palmer,True,27,24
2017.0,2017-12-03,12.0,13.0,,ARI,LAR,L 16-32,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Carson Palmer,False,16,32
2017.0,2017-12-10,13.0,14.0,,ARI,TEN,W 12-7,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Carson Palmer,True,12,7
2017.0,2017-12-17,14.0,15.0,,ARI,WAS,L 15-20,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Carson Palmer,False,15,20
2017.0,2017-12-24,15.0,16.0,,ARI,NYG,W 23-0,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Carson Palmer,True,23,0
2017.0,2017-12-31,16.0,17.0,,ARI,SEA,W 26-24,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Carson Palmer,True,26,24
,182 Games,,,,,,92-89-1,False,3941,6307,62.49,46247,294,187,87.9,340,2364,7.33,6.93,301,474,1.57,8,1,8,50,0.0,1,0,1,0,0,82,31,0,26,-63,0,,,,,,,False,Carson Palmer,False,89,1
